Under,5,1,1,0,70,8
the,7,1,0,0,3,3
plan,2,1,0,0,76,15
;,9,1,0,0,4,4
the,7,1,0,0,3,3
federal,3,1,0,0,109,23
government,2,1,0,0,71,25
would,10,1,0,0,49,37
provide,1,1,0,0,24,74
100,8,1,0,0,93,62
percent,2,1,0,0,52,25
of,5,1,0,0,8,13
the,7,1,0,0,3,3
financing,2,1,0,0,39,11
needed,1,1,0,0,36,6
to,10,1,0,0,7,12
restructure,1,1,0,0,15,22
debt,2,1,0,0,28,1
of,5,1,0,0,8,13
state,2,1,0,0,23,50
banks,2,1,0,0,46,98
being,1,1,0,0,17,11
privatized,1,1,0,0,24,6
;,9,1,0,0,4,4
liquidated,1,1,0,0,86,6
or,10,1,0,0,116,30
turned,1,1,0,0,137,6
into,5,1,0,0,6,12
development,2,1,0,0,28,25
banks,2,1,0,0,46,98
.,9,1,0,0,5,5
