In,5,1,1,0,6,9
Chicago,2,1,1,0,42,109
;,9,1,0,0,4,4
James,2,1,1,0,114,14
Baldwin,2,1,1,0,46,9
scattered,1,1,0,0,101,6
five,8,1,0,0,39,41
hits,2,1,0,0,51,29
over,5,1,0,0,110,8
seven,8,1,0,0,22,26
scoreless,2,1,0,0,101,75
innings,2,1,0,0,6,104
and,10,1,0,0,9,10
Ray,2,1,1,0,82,24
Durham,2,1,1,0,124,89
and,10,1,0,0,9,10
Ozzie,2,1,1,0,1,158
Guillen,2,1,1,0,148,26
had,1,1,0,0,19,52
RBI,2,1,1,1,1,1
hits,2,1,0,0,51,29
in,5,1,0,0,6,9
the,7,1,0,0,3,3
second,3,1,0,0,22,10
inning,2,1,0,0,6,11
as,5,1,0,0,66,21
the,7,1,0,0,3,3
Chicago,2,1,1,0,42,109
White,2,1,1,0,35,50
Sox,2,1,1,0,50,1
blanked,1,1,0,0,155,6
the,7,1,0,0,3,3
Milwaukee,2,1,1,0,33,88
Brewers,2,1,1,0,68,34
2-0,8,1,0,0,200,134
.,9,1,0,0,5,5
