Late,3,1,1,0,57,50
on,5,1,0,0,16,7
Friday,2,1,1,0,29,24
;,9,1,0,0,4,4
the,7,1,0,0,3,3
two,8,1,0,0,104,99
girls,2,1,0,0,159,66
--,9,1,0,0,130,106
Rachel,2,1,1,0,82,80
Legeard,2,1,1,0,48,76
;,9,1,0,0,4,4
18,8,1,0,0,181,1
;,9,1,0,0,4,4
and,10,1,0,0,9,10
Severine,2,1,1,0,22,51
Potty,2,1,1,0,43,59
;,9,1,0,0,4,4
19,8,1,0,0,31,1
--,9,1,0,0,130,106
were,1,1,0,0,27,22
reported,1,1,0,0,15,6
missing,1,1,0,0,33,11
after,5,1,0,0,79,8
failing,1,1,0,0,97,11
to,10,1,0,0,7,12
return,1,1,0,0,15,102
home,2,1,0,0,65,47
from,5,1,0,0,29,54
a,7,1,0,0,10,16
shopping,2,1,0,0,63,11
trip,2,1,0,0,67,151
to,10,1,0,0,7,12
the,7,1,0,0,3,3
eastern,3,1,0,0,119,102
town,2,1,0,0,7,96
of,5,1,0,0,8,13
Liege,2,1,1,0,86,77
on,5,1,0,0,16,7
Thursday,2,1,1,0,3,24
.,9,1,0,0,5,5
