Ronald,2,1,1,0,80,37
Reagan,2,1,1,0,15,15
's,10,1,0,0,32,35
tax,2,1,0,0,78,1
cut,2,1,0,0,113,43
won,1,1,0,0,49,7
him,6,1,0,0,51,116
a,7,1,0,0,10,16
second,3,1,0,0,22,10
four-year,3,1,0,0,18,55
term,2,1,0,0,77,159
in,5,1,0,0,6,9
the,7,1,0,0,3,3
White,2,1,1,0,35,50
House,2,1,1,0,65,48
in,5,1,0,0,6,9
1984,8,1,0,0,31,1
;,9,1,0,0,4,4
while,5,1,0,0,35,39
Democrat,2,1,1,0,28,20
Walter,2,1,1,0,26,8
Mondale,2,1,1,0,37,39
;,9,1,0,0,4,4
who,6,1,0,0,35,90
promised,1,1,0,0,24,6
higher,3,1,0,0,51,8
taxes,2,1,0,0,78,14
;,9,1,0,0,4,4
lost,1,1,0,0,59,19
.,9,1,0,0,5,5
