Alatas,2,1,1,0,55,21
said,1,1,0,0,12,27
on,5,1,0,0,16,7
Tuesday,2,1,1,0,137,24
that,5,1,0,0,3,20
on,5,1,0,0,16,7
his,6,1,0,0,51,31
way,2,1,0,0,26,24
back,4,1,0,0,46,82
from,5,1,0,0,29,54
Oslo,2,1,1,0,1,201
;,9,1,0,0,4,4
Belo,2,1,1,0,17,201
would,10,1,0,0,49,37
visit,1,1,0,0,103,46
the,7,1,0,0,3,3
Vatican,2,1,1,0,164,15
to,10,1,0,0,7,12
see,1,1,0,0,22,88
the,7,1,0,0,3,3
Pope,2,1,1,0,43,189
;,9,1,0,0,4,4
and,10,1,0,0,9,10
would,10,1,0,0,49,37
also,4,1,0,0,55,114
meet,1,1,0,0,64,57
German,2,1,1,0,99,15
Chancellor,2,1,1,0,42,30
Helmut,2,1,1,0,30,43
Kohl,2,1,1,0,169,1
in,5,1,0,0,6,9
Bonn,2,1,1,0,61,1
.,9,1,0,0,5,5
