Bernardin,2,1,1,0,17,9
;,9,1,0,0,4,4
who,6,1,0,0,35,90
became,1,1,0,0,17,47
archbishop,2,1,0,0,53,187
of,5,1,0,0,8,13
Cincinnati,2,1,1,0,146,1
in,5,1,0,0,6,9
1972,8,1,0,0,31,1
;,9,1,0,0,4,4
played,1,1,0,0,76,6
an,7,1,0,0,9,15
increasingly,4,1,0,0,6,36
prominent,3,1,0,0,24,25
role,2,1,0,0,80,39
in,5,1,0,0,6,9
the,7,1,0,0,3,3
U.S.,2,1,1,0,111,87
church,2,1,0,0,42,44
as,5,1,0,0,66,21
a,7,1,0,0,10,16
moderate,3,1,0,0,37,50
voice,2,1,0,0,171,33
of,5,1,0,0,8,13
compromise,2,1,0,0,11,48
among,5,1,0,0,138,11
liberals,2,1,0,0,86,66
and,10,1,0,0,9,10
conservatives,2,1,0,0,11,14
in,5,1,0,0,6,9
the,7,1,0,0,3,3
ranks,2,1,0,0,82,98
of,5,1,0,0,8,13
the,7,1,0,0,3,3
bishops,2,1,0,0,127,130
.,9,1,0,0,5,5
