TV,2,1,1,1,1,1
Globo,2,1,1,0,1,1
said,1,1,0,0,12,27
the,7,1,0,0,3,3
Supreme,2,1,1,0,60,47
Federal,2,1,1,0,109,23
Tribunal,2,1,1,0,67,23
ordered,1,1,0,0,116,6
the,7,1,0,0,3,3
arrest,2,1,0,0,53,19
of,5,1,0,0,8,13
Luciano,2,1,1,0,1,117
Pessina,2,1,1,0,52,85
;,9,1,0,0,4,4
a,7,1,0,0,10,16
political,3,1,0,0,43,23
scientist,2,1,0,0,101,19
who,6,1,0,0,35,90
owns,1,1,0,0,1,40
two,8,1,0,0,104,99
Rio,2,1,1,0,108,184
de,2,1,0,0,28,74
Janeiro,2,1,1,0,114,200
restaurants,2,1,0,0,15,29
;,9,1,0,0,4,4
based,1,1,0,0,46,6
on,5,1,0,0,16,7
an,7,1,0,0,9,15
extradition,2,1,0,0,89,7
request,2,1,0,0,15,19
from,5,1,0,0,29,54
the,7,1,0,0,3,3
Italian,3,1,1,0,47,15
government,2,1,0,0,71,25
.,9,1,0,0,5,5
