Santa,2,1,1,0,12,108
Fe,2,1,1,0,109,1
is,1,1,0,0,56,31
headquartered,1,1,0,0,30,6
Albuquerque,2,1,1,0,55,86
;,9,1,0,0,4,4
N.M.,2,1,1,0,1,1
and,10,1,0,0,9,10
reported,1,1,0,0,15,6
1995,8,1,0,0,31,193
earnings,2,1,0,0,119,104
of,5,1,0,0,8,13
$,9,1,0,0,129,105
0.30,8,1,0,0,1,125
per,5,1,0,0,52,8
share,2,1,0,0,63,22
;,9,1,0,0,4,4
or,10,1,0,0,116,30
$,9,1,0,0,129,105
40,8,1,0,0,1,1
million,8,1,0,0,33,7
;,9,1,0,0,4,4
on,5,1,0,0,16,7
revenues,2,1,0,0,15,14
of,5,1,0,0,8,13
$,9,1,0,0,129,105
350,8,1,0,0,1,164
million,8,1,0,0,33,7
.,9,1,0,0,5,5
