Tarak,2,1,1,0,78,195
Das,2,1,1,0,87,21
;,9,1,0,0,4,4
70,8,1,0,0,1,192
;,9,1,0,0,4,4
was,1,1,0,0,26,21
picked,1,1,0,0,172,6
up,10,1,0,0,131,68
from,5,1,0,0,29,54
a,7,1,0,0,10,16
Calcutta,2,1,1,0,38,108
footpath,2,1,0,0,18,32
a,7,1,0,0,10,16
week,2,1,0,0,27,120
ago,4,1,0,0,91,109
by,5,1,0,0,75,61
passers-by,2,1,0,0,41,61
who,6,1,0,0,35,90
took,1,1,0,0,7,188
pity,2,1,0,0,172,59
on,5,1,0,0,16,7
him,6,1,0,0,51,116
and,10,1,0,0,9,10
brought,1,1,0,0,68,81
him,6,1,0,0,51,116
to,10,1,0,0,7,12
Nirmal,2,1,1,0,145,23
Hriday,2,1,1,0,1,24
(,9,1,0,0,13,17
Immaculate,2,1,1,0,153,50
Home,2,1,1,0,65,47
),9,1,0,0,14,18
.,9,1,0,0,5,5
