Piotr,2,1,1,0,172,1
Grabowski,2,1,1,0,81,1
told,1,1,0,0,7,37
Reuters,2,1,1,0,15,34
that,5,1,0,0,3,20
a,7,1,0,0,10,16
Mostostal,2,1,1,0,37,23
extraordinary,3,1,0,0,89,53
shareholders,2,1,0,0,63,34
meeting,2,1,0,0,64,11
on,5,1,0,0,16,7
Saturday,2,1,1,0,12,24
had,1,1,0,0,19,52
decided,1,1,0,0,28,6
that,5,1,0,0,3,20
the,7,1,0,0,3,3
price,2,1,0,0,24,33
of,5,1,0,0,8,13
the,7,1,0,0,3,3
250;000,8,1,0,0,187,62
bonds,2,1,0,0,61,70
would,10,1,0,0,49,37
be,1,1,0,0,17,78
set,1,1,0,0,22,57
as,5,1,0,0,66,21
a,7,1,0,0,10,16
10-session,3,1,0,0,93,7
average,3,1,0,0,197,77
price,2,1,0,0,24,33
of,5,1,0,0,8,13
Mostostal,2,1,1,0,37,23
shares,2,1,0,0,63,14
plus,10,1,0,0,76,94
a,7,1,0,0,10,16
premium,2,1,0,0,24,127
.,9,1,0,0,5,5
