Former,3,1,1,0,18,8
Italian,3,1,1,0,47,15
international,3,1,0,0,6,23
winger,2,1,0,0,25,8
Gianluigi,2,1,1,0,159,1
Lentini,2,1,1,0,48,1
;,9,1,0,0,4,4
transferred,1,1,0,0,67,6
to,10,1,0,0,7,12
Milan,2,1,1,0,33,15
in,5,1,0,0,6,9
1992,8,1,0,0,31,1
for,5,1,0,0,18,30
what,6,1,0,0,35,20
was,1,1,0,0,26,21
believed,1,1,0,0,17,6
to,10,1,0,0,7,12
be,1,1,0,0,17,78
a,7,1,0,0,10,16
world,2,1,0,0,49,37
record,2,1,0,0,15,76
sum,2,1,0,0,60,127
;,9,1,0,0,4,4
has,1,1,0,0,19,21
been,1,1,0,0,17,26
loaned,1,1,0,0,59,6
to,10,1,0,0,7,12
serie,1,1,0,0,22,158
A,7,1,1,1,10,16
club,2,1,0,0,95,1
Atalanta,2,1,1,0,34,108
for,5,1,0,0,18,30
a,7,1,0,0,10,16
year,2,1,0,0,94,55
;,9,1,0,0,4,4
newspapers,2,1,0,0,36,34
reported,1,1,0,0,15,6
on,5,1,0,0,16,7
Friday,2,1,1,0,29,24
.,9,1,0,0,5,5
