Lebed,3,1,1,0,48,6
;,9,1,0,0,4,4
who,6,1,0,0,35,90
flew,1,1,0,0,154,73
into,5,1,0,0,6,12
Chechnya,2,1,1,0,42,185
earlier,4,1,0,0,119,8
in,5,1,0,0,6,9
the,7,1,0,0,3,3
day,2,1,0,0,87,24
;,9,1,0,0,4,4
said,1,1,0,0,12,27
he,6,1,0,0,30,3
hoped,1,1,0,0,65,6
to,10,1,0,0,7,12
sign,1,1,0,0,73,156
a,7,1,0,0,10,16
framework,2,1,0,0,29,97
agreement,2,1,0,0,91,25
on,5,1,0,0,16,7
a,7,1,0,0,10,16
political,3,1,0,0,43,23
settlement,2,1,0,0,22,25
of,5,1,0,0,8,13
the,7,1,0,0,3,3
20-month,3,1,0,0,139,32
conflict,2,1,0,0,11,100
in,5,1,0,0,6,9
which,7,1,0,0,35,44
tens,2,1,0,0,77,40
of,5,1,0,0,8,13
thousands,2,1,0,0,3,70
of,5,1,0,0,8,13
people,2,1,0,0,52,39
have,1,1,0,0,19,41
died,1,1,0,0,54,6
.,9,1,0,0,5,5
