UNITED,2,1,1,1,70,6
STATES,2,1,1,1,23,14
-,9,1,0,0,44,42
Prices,2,1,1,0,24,14
of,5,1,0,0,8,13
U.S.,2,1,1,0,111,87
Treasury,2,1,1,0,67,53
securities,2,1,0,0,22,14
were,1,1,0,0,27,22
trading,1,1,0,0,67,11
sharply,4,1,0,0,63,36
lower,4,1,0,0,59,8
near,5,1,0,0,36,55
midday,2,1,0,0,33,24
after,5,1,0,0,79,8
a,7,1,0,0,10,16
surprisingly,4,1,0,0,60,36
strong,3,1,0,0,23,11
Chicago,2,1,1,0,42,109
Purchasing,2,1,1,0,143,11
Managers,2,1,1,0,20,34
',10,1,0,0,189,180
report,2,1,0,0,15,67
shook,1,1,0,0,63,188
the,7,1,0,0,3,3
markets,2,1,0,0,20,29
ahead,4,1,0,0,1,52
of,5,1,0,0,8,13
the,7,1,0,0,3,3
long,3,1,0,0,59,11
Labour,2,1,1,0,57,101
Day,2,1,1,0,87,24
weekend,2,1,0,0,27,10
.,9,1,0,0,5,5
