Police,2,1,1,0,43,33
found,1,1,0,0,18,10
Phan,2,1,1,0,191,15
late,3,1,0,0,57,50
on,5,1,0,0,16,7
Monday,2,1,1,0,37,24
when,4,1,0,0,35,26
the,7,1,0,0,3,3
boxcar,2,1,0,0,61,55
;,9,1,0,0,4,4
which,7,1,0,0,35,44
was,1,1,0,0,26,21
transporting,1,1,0,0,67,11
lumber,2,1,0,0,1,8
;,9,1,0,0,4,4
was,1,1,0,0,26,21
opened,1,1,0,0,117,6
at,5,1,0,0,34,20
Whittier,2,1,1,0,35,8
;,9,1,0,0,4,4
a,7,1,0,0,10,16
port,2,1,0,0,43,67
in,5,1,0,0,6,9
western,3,1,0,0,27,102
Prince,2,1,1,0,24,33
William,2,1,1,0,25,89
Sound,2,1,1,0,50,10
.,9,1,0,0,5,5
