India,2,1,1,0,6,49
won,1,1,0,0,49,7
the,7,1,0,0,3,3
toss,1,1,0,0,7,75
and,10,1,0,0,9,10
elected,1,1,0,0,149,6
to,10,1,0,0,7,12
bat,1,1,0,0,46,20
against,5,1,0,0,91,19
Sri,2,1,1,0,1,1
Lanka,2,1,1,0,57,191
in,5,1,0,0,6,9
the,7,1,0,0,3,3
second,3,1,0,0,22,10
day-night,3,1,0,0,87,81
limited,3,1,0,0,86,6
overs,2,1,0,0,110,34
cricket,2,1,0,0,106,57
match,2,1,0,0,20,44
of,5,1,0,0,8,13
the,7,1,0,0,3,3
Singer,2,1,1,0,73,8
World,2,1,1,0,49,37
Series,2,1,1,0,22,14
tournament,2,1,0,0,7,25
on,5,1,0,0,16,7
Wednesday,2,1,1,0,27,24
.,9,1,0,0,5,5
