While,5,1,1,0,35,39
the,7,1,0,0,3,3
robbery,2,1,0,0,80,53
was,1,1,0,0,26,21
going,1,1,0,0,71,11
on,10,1,0,0,16,7
;,9,1,0,0,4,4
several,3,1,0,0,22,23
officers,2,1,0,0,8,34
were,1,1,0,0,27,22
asleep,4,1,0,0,66,1
in,5,1,0,0,6,9
a,7,1,0,0,10,16
room,2,1,0,0,80,54
over,5,1,0,0,110,8
the,7,1,0,0,3,3
canteen,2,1,0,0,38,26
;,9,1,0,0,4,4
which,7,1,0,0,35,44
is,1,1,0,0,56,31
in,5,1,0,0,6,9
the,7,1,0,0,3,3
grounds,2,1,0,0,81,70
of,5,1,0,0,8,13
the,7,1,0,0,3,3
prison,2,1,0,0,24,7
on,5,1,0,0,16,7
Ireland,2,1,1,0,144,10
's,10,1,0,0,32,35
southwest,2,1,0,0,50,19
coast,2,1,0,0,11,19
.,9,1,0,0,5,5
