The,7,1,1,0,3,3
Texan,2,1,1,0,77,15
blasted,1,1,0,0,155,6
in,5,1,0,0,6,9
two,8,1,0,0,104,99
aces,2,1,0,0,112,14
to,10,1,0,0,7,12
hold,1,1,0,0,65,37
serve,1,1,0,0,22,41
at,5,1,0,0,34,20
5-2,8,1,0,0,1,154
and,10,1,0,0,9,10
then,4,1,0,0,3,26
converted,1,1,0,0,11,6
his,6,1,0,0,51,31
eighth,3,1,0,0,1,32
match,2,1,0,0,20,44
point,2,1,0,0,43,25
for,5,1,0,0,18,30
victory,2,1,0,0,103,53
when,4,1,0,0,35,26
Washington,2,1,1,0,26,7
found,1,1,0,0,18,10
the,7,1,0,0,3,3
net,2,1,0,0,36,57
with,5,1,0,0,25,32
another,7,1,0,0,9,8
backhand,2,1,0,0,46,10
from,5,1,0,0,29,54
40-0,2,1,0,0,1,134
.,9,1,0,0,5,5
