There,10,1,1,0,3,22
was,1,1,0,0,26,21
also,4,1,0,0,55,114
heavy,3,1,0,0,30,1
security,2,1,0,0,22,59
in,5,1,0,0,6,9
the,7,1,0,0,3,3
crowded,3,1,0,0,106,6
centre,2,1,0,0,122,22
of,5,1,0,0,8,13
Amman,2,1,1,0,138,15
;,9,1,0,0,4,4
where,4,1,0,0,35,22
smaller,3,1,0,0,1,8
clashes,2,1,0,0,95,14
had,1,1,0,0,19,52
erupted,1,1,0,0,1,6
last,3,1,0,0,57,19
Saturday,2,1,1,0,12,24
;,9,1,0,0,4,4
but,10,1,0,0,58,43
Friday,2,1,1,0,29,24
prayers,2,1,0,0,24,34
at,5,1,0,0,34,20
the,7,1,0,0,3,3
main,3,1,0,0,20,9
mosque,2,1,0,0,37,86
ended,1,1,0,0,92,6
quietly,4,1,0,0,126,36
as,5,1,0,0,66,21
police,2,1,0,0,43,33
in,5,1,0,0,6,9
full,3,1,0,0,152,38
riot,2,1,0,0,108,64
gear,2,1,0,0,99,55
looked,1,1,0,0,59,6
on,4,1,0,0,16,7
.,9,1,0,0,5,5
