Implied,3,1,1,0,153,6
volatility,2,1,0,0,171,59
of,5,1,0,0,8,13
European,3,1,1,0,175,15
bond,2,1,0,0,61,10
and,10,1,0,0,9,10
interest,2,1,0,0,6,19
rate,2,1,0,0,82,50
options,2,1,0,0,117,40
should,10,1,0,0,63,37
stabilise,4,1,0,0,23,48
around,5,1,0,0,53,10
current,3,1,0,0,113,25
levels,2,1,0,0,48,66
until,5,1,0,0,70,95
early,3,1,0,0,119,36
next,3,1,0,0,36,197
week,2,1,0,0,27,120
after,5,1,0,0,79,8
falling,1,1,0,0,97,11
before,5,1,0,0,17,22
and,10,1,0,0,9,10
after,5,1,0,0,79,8
this,7,1,0,0,3,31
week,2,1,0,0,27,120
's,10,1,0,0,32,35
German-led,3,1,1,0,99,6
cut,2,1,0,0,113,43
in,5,1,0,0,6,9
interest,2,1,0,0,6,19
rates,2,1,0,0,82,14
;,9,1,0,0,4,4
traders,2,1,0,0,67,34
said,1,1,0,0,12,27
.,9,1,0,0,5,5
