The,7,1,1,0,3,3
contract,2,1,0,0,11,100
involved,1,1,0,0,6,6
upgrading,1,1,0,0,131,11
the,7,1,0,0,3,3
flight,2,1,0,0,154,81
data,2,1,0,0,87,108
processing,2,1,0,0,24,11
system,2,1,0,0,198,115
at,5,1,0,0,34,20
the,7,1,0,0,3,3
Oceanic,2,1,1,0,1,71
Control,2,1,1,0,11,149
Centre,2,1,1,0,122,22
in,5,1,0,0,6,9
Prestwick,2,1,1,0,24,82
in,5,1,0,0,6,9
south,3,1,0,0,50,32
west,2,1,0,0,27,19
Scotland,2,1,1,0,101,10
for,5,1,0,0,18,30
National,2,1,1,0,102,23
Air,2,1,1,0,156,84
Traffic,2,1,1,0,67,71
Services,2,1,1,0,22,14
Ltd,2,1,1,0,1,1
(,9,1,0,0,13,17
NATS,2,1,1,1,102,29
),9,1,0,0,14,18
;,9,1,0,0,4,4
subsidiary,2,1,0,0,60,53
of,5,1,0,0,8,13
the,7,1,0,0,3,3
Civil,2,1,1,0,146,95
Aviation,2,1,1,0,197,7
Authority,2,1,1,0,96,59
.,9,1,0,0,5,5
