PSV,2,1,1,1,1,1
's,10,1,0,0,32,35
main,3,1,0,0,20,9
rivals,2,1,0,0,108,66
for,5,1,0,0,18,30
the,7,1,0,0,3,3
title,2,1,0,0,107,39
;,9,1,0,0,4,4
defending,2,1,0,0,28,11
champions,1,1,0,0,42,40
Ajax,2,1,1,0,1,1
Amsterdam,2,1,1,0,138,89
;,9,1,0,0,4,4
celebrated,1,1,0,0,122,6
the,7,1,0,0,3,3
novelty,2,1,0,0,40,59
of,5,1,0,0,8,13
having,1,1,0,0,19,11
the,7,1,0,0,3,3
roof,2,1,0,0,80,13
of,5,1,0,0,8,13
their,6,1,0,0,3,84
new,3,1,0,0,36,73
51;000,8,1,0,0,1,62
seat,2,1,0,0,22,20
stadium,2,1,0,0,23,127
closed,1,1,0,0,95,6
against,5,1,0,0,91,19
the,7,1,0,0,3,3
rain,2,1,0,0,82,9
;,9,1,0,0,4,4
with,5,1,0,0,25,32
a,7,1,0,0,10,16
1-0,8,1,0,0,1,134
win,1,1,0,0,25,9
over,10,1,0,0,110,8
AZ,2,1,1,1,1,1
Alkmaar,2,1,1,0,55,55
.,9,1,0,0,5,5
