British,3,1,1,0,68,83
officials,2,1,0,0,8,66
said,1,1,0,0,12,27
they,6,1,0,0,3,65
would,10,1,0,0,49,37
much,4,1,0,0,136,44
prefer,1,1,0,0,24,8
to,10,1,0,0,7,12
deal,1,1,0,0,28,23
with,5,1,0,0,25,32
a,7,1,0,0,10,16
hijacking,1,1,0,0,51,11
at,5,1,0,0,34,20
Stansted,1,1,1,0,23,6
because,4,1,0,0,17,48
of,5,1,0,0,8,13
its,6,1,0,0,47,29
relatively,4,1,0,0,15,36
remote,3,1,0,0,15,50
location,2,1,0,0,59,7
and,10,1,0,0,9,10
because,5,1,0,0,17,48
air,2,1,0,0,156,84
traffic,2,1,0,0,67,71
would,10,1,0,0,49,37
be,1,1,0,0,17,78
less,4,1,0,0,48,75
badly,4,1,0,0,46,36
disrupted,1,1,0,0,54,6
there,4,1,0,0,3,22
than,5,1,0,0,3,15
at,5,1,0,0,34,20
Heathrow,2,1,1,0,30,91
or,10,1,0,0,116,30
Gatwick,2,1,1,0,98,82
.,9,1,0,0,5,5
