Bugno,2,1,1,0,58,117
;,9,1,0,0,4,4
who,6,1,0,0,35,90
won,1,1,0,0,49,7
the,7,1,0,0,3,3
Giro,2,1,1,0,159,200
d'Italia,2,1,0,0,1,49
in,5,1,0,0,6,9
1990,8,1,0,0,31,1
and,10,1,0,0,9,10
two,8,1,0,0,104,99
successive,3,1,0,0,60,41
world,2,1,0,0,49,37
titles,2,1,0,0,107,14
;,9,1,0,0,4,4
was,1,1,0,0,26,21
banned,1,1,0,0,46,6
for,5,1,0,0,18,30
three,8,1,0,0,3,88
months,2,1,0,0,37,1
in,5,1,0,0,6,9
1994,8,1,0,0,31,1
after,5,1,0,0,79,8
testing,1,1,0,0,77,11
positive,3,1,0,0,43,41
for,5,1,0,0,18,30
the,7,1,0,0,3,3
stimulant,2,1,0,0,23,25
caffeine,2,1,0,0,38,51
.,9,1,0,0,5,5
