Year-on-year,3,1,1,0,94,55
inflation,2,1,0,0,6,7
;,9,1,0,0,4,4
initially,4,1,0,0,6,36
estimated,1,1,0,0,184,6
at,5,1,0,0,34,20
20,8,1,0,0,139,140
percent,2,1,0,0,52,25
in,5,1,0,0,6,9
December,2,1,1,0,28,8
;,9,1,0,0,4,4
was,1,1,0,0,26,21
33.8,8,1,0,0,1,1
percent,2,1,0,0,52,25
in,5,1,0,0,6,9
June,2,1,1,0,105,51
;,9,1,0,0,4,4
higher,3,1,0,0,51,8
than,5,1,0,0,3,15
a,7,1,0,0,10,16
revised,1,1,0,0,15,6
end-year,3,1,0,0,92,55
forecast,2,1,0,0,18,19
of,5,1,0,0,8,13
30,8,1,0,0,180,125
percent,2,1,0,0,52,25
.,9,1,0,0,5,5
