It,6,1,1,0,47,46
said,1,1,0,0,12,27
global,3,1,0,0,1,23
production,2,1,0,0,24,7
of,5,1,0,0,8,13
pulp,2,1,0,0,143,1
amounted,1,1,0,0,138,6
to,10,1,0,0,7,12
around,5,1,0,0,53,10
200,8,1,0,0,139,62
million,8,1,0,0,33,7
tonnes,2,1,0,0,7,14
per,5,1,0,0,52,8
year,2,1,0,0,94,55
;,9,1,0,0,4,4
of,5,1,0,0,8,13
which,7,1,0,0,35,44
around,5,1,0,0,53,10
20,8,1,0,0,139,140
percent,2,1,0,0,52,25
or,10,1,0,0,116,30
40,8,1,0,0,1,1
million,8,1,0,0,33,7
tonnes,2,1,0,0,7,14
was,1,1,0,0,26,21
sold,1,1,0,0,50,37
on,5,1,0,0,16,7
the,7,1,0,0,3,3
spot,2,1,0,0,85,64
market,2,1,0,0,20,57
.,9,1,0,0,5,5
