Ferrigato,3,1,1,0,109,12
;,9,1,0,0,4,4
winner,2,1,0,0,25,8
of,5,1,0,0,8,13
the,7,1,0,0,3,3
Leeds,2,1,1,0,48,70
Classic,2,1,1,0,95,71
last,3,1,0,0,57,19
Sunday,2,1,1,0,60,24
with,5,1,0,0,25,32
a,7,1,0,0,10,16
one,8,1,0,0,16,51
second,3,1,0,0,22,10
win,2,1,0,0,25,9
over,5,1,0,0,110,8
Britain,2,1,1,0,68,9
's,10,1,0,0,32,35
Max,2,1,1,0,20,1
Sciandri,2,1,1,0,101,1
;,9,1,0,0,4,4
posted,1,1,0,0,43,6
a,7,1,0,0,10,16
similarly,4,1,0,0,73,36
narrow,3,1,0,0,102,91
margin,2,1,0,0,20,9
of,5,1,0,0,8,13
victory,2,1,0,0,103,53
again,4,1,0,0,91,9
.,9,1,0,0,5,5
