The,7,1,1,0,3,3
Italian,3,1,1,0,47,15
prime,3,1,0,0,24,47
minister,2,1,0,0,33,8
;,9,1,0,0,4,4
in,5,1,0,0,6,9
office,2,1,0,0,8,33
since,5,1,0,0,73,33
May,2,1,1,0,20,24
18,8,1,0,0,181,1
;,9,1,0,0,4,4
will,10,1,0,0,25,38
be,1,1,0,0,17,78
the,7,1,0,0,3,3
first,3,1,0,0,39,19
Western,3,1,1,0,27,102
leader,2,1,0,0,48,8
to,10,1,0,0,7,12
meet,1,1,0,0,64,57
Islamist,2,1,1,0,56,19
Prime,2,1,1,0,24,47
Minister,2,1,1,0,33,8
Necmettin,2,1,1,0,36,9
Erbakan,2,1,1,0,1,15
since,5,1,0,0,73,33
he,6,1,0,0,30,3
came,1,1,0,0,38,47
to,10,1,0,0,7,12
power,2,1,0,0,43,8
on,5,1,0,0,16,7
June,2,1,1,0,105,51
28,8,1,0,0,201,146
.,9,1,0,0,5,5
