UK,2,1,1,1,1,1
meals,2,1,0,0,64,66
and,10,1,0,0,9,10
feeds,1,1,0,0,109,70
sellers,2,1,0,0,22,34
marked,1,1,0,0,20,6
up,10,1,0,0,131,68
high,3,1,0,0,51,113
protein,2,1,0,0,24,9
soymeal,2,1,0,0,50,23
by,5,1,0,0,75,61
around,5,1,0,0,53,10
1.50,8,1,0,0,173,164
stg,1,1,0,0,23,1
a,7,1,0,0,10,16
tonne,2,1,0,0,7,51
on,5,1,0,0,16,7
Friday,2,1,1,0,29,24
following,1,1,0,0,18,11
gains,2,1,0,0,98,40
in,5,1,0,0,6,9
Chicago,2,1,1,0,42,109
at,5,1,0,0,34,20
Thursday,2,1,1,0,3,24
's,10,1,0,0,32,35
close,2,1,0,0,95,48
.,9,1,0,0,5,5
