Christopher,2,1,1,0,42,8
Reeve,2,1,1,0,15,41
--,9,1,0,0,130,106
Reeve,2,1,1,0,15,41
was,1,1,0,0,26,21
best,4,1,0,0,17,19
known,3,1,0,0,1,96
for,5,1,0,0,18,30
playing,1,1,0,0,76,11
the,7,1,0,0,3,3
comic,3,1,0,0,11,71
book,2,1,0,0,61,188
hero,2,1,0,0,30,200
Superman,2,1,1,0,60,15
in,5,1,0,0,6,9
four,8,1,0,0,18,101
movies,2,1,0,0,37,14
but,10,1,0,0,58,43
his,6,1,0,0,51,31
greatest,3,1,0,0,81,19
heroics,2,1,0,0,30,1
came,1,1,0,0,38,47
in,5,1,0,0,6,9
real,3,1,0,0,15,23
life,2,1,0,0,86,1
.,9,1,0,0,5,5
