The,7,1,1,0,3,3
tirade,2,1,0,0,107,74
was,1,1,0,0,26,21
sparked,1,1,0,0,85,6
by,5,1,0,0,75,61
Israel,2,1,1,0,56,80
's,10,1,0,0,32,35
announcement,2,1,0,0,9,25
on,5,1,0,0,16,7
Tuesday,2,1,1,0,137,24
of,5,1,0,0,8,13
plans,2,1,0,0,76,40
to,10,1,0,0,7,12
expand,1,1,0,0,89,10
the,7,1,0,0,3,3
Jewish,2,1,1,0,176,83
settlement,2,1,0,0,22,25
of,5,1,0,0,8,13
Kiryat,2,1,1,0,141,20
Sefer,2,1,1,0,22,8
and,10,1,0,0,9,10
its,6,1,0,0,47,29
demolishing,2,1,0,0,28,11
of,5,1,0,0,8,13
a,7,1,0,0,10,16
community,2,1,0,0,11,59
centre,2,1,0,0,122,22
in,5,1,0,0,6,9
Arab,2,1,1,0,53,1
East,2,1,1,0,119,19
Jerusalem,2,1,1,0,176,115
.,9,1,0,0,5,5
