The,7,1,1,0,3,3
Dutch,3,1,1,0,124,44
transport,2,1,0,0,67,67
minister,2,1,0,0,33,8
Annemarie,2,1,1,0,9,158
Jorritsma,2,1,1,0,118,1
told,1,1,0,0,7,37
the,7,1,0,0,3,3
country,2,1,0,0,11,53
',9,1,0,0,189,180
second,3,1,0,0,22,10
chamber,2,1,0,0,42,8
that,5,1,0,0,3,20
there,10,1,0,0,3,22
is,1,1,0,0,56,31
no,7,1,0,0,40,117
further,3,1,0,0,152,8
need,2,1,0,0,36,6
to,10,1,0,0,7,12
investigate,1,1,0,0,6,50
the,7,1,0,0,3,3
1992,8,1,0,0,31,1
crash,2,1,0,0,106,83
of,5,1,0,0,8,13
an,7,1,0,0,9,15
El,2,1,1,0,149,80
Al,2,1,1,0,55,23
freighter,2,1,0,0,29,8
which,7,1,0,0,35,44
left,1,1,0,0,48,165
43,8,1,0,0,1,1
dead,3,1,0,0,28,52
in,5,1,0,0,6,9
an,7,1,0,0,9,15
Amsterdam,2,1,1,0,138,89
suburb,2,1,0,0,60,1
.,9,1,0,0,5,5
