League,2,1,1,0,48,86
title-holders,3,1,0,0,107,34
Steaua,2,1,1,0,23,1
Bucharest,2,1,1,0,58,19
;,9,1,0,0,4,4
who,6,1,0,0,35,90
finished,1,1,0,0,39,6
bottom,2,1,0,0,61,54
of,5,1,0,0,8,13
their,6,1,0,0,3,84
Champions,2,1,1,0,42,40
',10,1,0,0,189,180
League,2,1,1,0,48,86
group,2,1,0,0,81,68
in,5,1,0,0,6,9
the,7,1,0,0,3,3
European,2,1,1,0,175,15
Cup,2,1,1,0,113,68
;,9,1,0,0,4,4
have,1,1,0,0,19,41
only,4,1,0,0,16,36
two,8,1,0,0,104,99
players,2,1,0,0,76,34
in,5,1,0,0,6,9
the,7,1,0,0,3,3
squad,2,1,0,0,1,52
.,9,1,0,0,5,5
