The,7,1,1,0,3,3
demand,2,1,0,0,28,10
was,1,1,0,0,26,21
sparked,1,1,0,0,85,6
by,5,1,0,0,75,61
Saturday,2,1,1,0,12,24
's,10,1,0,0,32,35
active,3,1,0,0,112,41
slaughter,2,1,0,0,163,8
;,9,1,0,0,4,4
which,7,1,0,0,35,44
left,1,1,0,0,48,165
some,7,1,0,0,50,47
packers,2,1,0,0,41,34
short,3,1,0,0,63,67
on,5,1,0,0,16,7
supplies,2,1,0,0,60,14
to,10,1,0,0,7,12
get,1,1,0,0,99,57
Monday,2,1,1,0,37,24
operations,2,1,0,0,117,40
started,1,1,0,0,23,6
;,9,1,0,0,4,4
they,6,1,0,0,3,65
said,1,1,0,0,12,27
.,9,1,0,0,5,5
