Collective,3,1,1,0,11,41
farms,2,1,0,0,97,122
and,10,1,0,0,9,10
Ukraine,2,1,1,0,1,51
's,10,1,0,0,32,35
nascent,3,1,0,0,102,25
private,2,1,0,0,24,50
farming,2,1,0,0,97,11
sector,2,1,0,0,22,30
have,1,1,0,0,19,41
no,7,1,0,0,40,117
money,2,1,0,0,37,65
for,5,1,0,0,18,30
fertiliser,2,1,0,0,109,8
;,9,1,0,0,4,4
no,7,1,0,0,40,117
money,2,1,0,0,37,65
for,5,1,0,0,18,30
herbicides,2,1,0,0,30,14
and,10,1,0,0,9,10
pesticides,2,1,0,0,52,14
;,9,1,0,0,4,4
no,7,1,0,0,40,117
money,2,1,0,0,37,65
to,10,1,0,0,7,12
repair,1,1,0,0,15,84
old,3,1,0,0,193,37
or,10,1,0,0,116,30
buy,2,1,0,0,58,1
new,3,1,0,0,36,73
machinery,2,1,0,0,20,53
;,9,1,0,0,4,4
no,7,1,0,0,40,117
money,2,1,0,0,37,65
for,5,1,0,0,18,30
fuel,2,1,0,0,152,80
;,9,1,0,0,4,4
and,10,1,0,0,9,10
none,2,1,0,0,40,51
to,10,1,0,0,7,12
buy,1,1,0,0,58,1
good,3,1,0,0,71,157
seed,2,1,0,0,22,6
.,9,1,0,0,5,5
