Australia,2,1,1,0,96,49
scored,1,1,0,0,101,6
228,8,1,0,0,174,146
for,5,1,0,0,18,30
nine,8,1,0,0,145,51
wickets,2,1,0,0,25,29
in,5,1,0,0,6,9
their,6,1,0,0,3,84
50,8,1,0,0,192,164
overs,2,1,0,0,110,34
against,5,1,0,0,91,19
Sri,2,1,1,0,1,1
Lanka,2,1,1,0,57,191
in,5,1,0,0,6,9
the,7,1,0,0,3,3
third,3,1,0,0,3,76
day-night,3,1,0,0,87,81
limited,3,1,0,0,86,6
overs,2,1,0,0,110,34
match,1,1,0,0,20,44
of,5,1,0,0,8,13
the,7,1,0,0,3,3
Singer,2,1,1,0,73,8
World,2,1,1,0,49,37
Series,2,1,1,0,22,14
tournament,2,1,0,0,7,25
on,5,1,0,0,16,7
Friday,2,1,1,0,29,24
.,9,1,0,0,5,5
