U.N.,2,1,1,0,111,1
officials,2,1,0,0,8,66
said,1,1,0,0,12,27
more,3,1,0,0,37,22
than,5,1,0,0,3,15
1;000,8,1,0,0,1,62
aid,2,1,0,0,156,27
workers,2,1,0,0,49,34
will,10,1,0,0,25,38
take,1,1,0,0,78,92
part,2,1,0,0,41,67
in,5,1,0,0,6,9
the,7,1,0,0,3,3
census,2,1,0,0,122,94
from,5,1,0,0,29,54
Sunday,2,1,1,0,60,24
until,5,1,0,0,70,95
Tuesday,2,1,1,0,137,24
of,5,1,0,0,8,13
the,7,1,0,0,3,3
estimated,1,1,0,0,184,6
727;000,8,1,0,0,1,62
refugees,2,1,0,0,15,14
in,5,1,0,0,6,9
camps,2,1,0,0,38,130
around,5,1,0,0,53,10
the,7,1,0,0,3,3
eastern,3,1,0,0,119,102
Zairean,3,1,1,0,1,15
border,2,1,0,0,61,8
town,2,1,0,0,7,96
of,5,1,0,0,8,13
Goma,2,1,1,0,71,1
.,9,1,0,0,5,5
